"","rep","site_code","factor","microsite_number","month","day","year","filename","animal.hit","identified_by","class","order","family","genus","species","common_name","scientific_name","timestamp","number_of_objects"
"1891",386910,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1276.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 4:02",1
"1892",386932,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1718.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 10:33",1
"1893",386935,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0598.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 7:55",1
"1894",386946,"Soda_Lake_Shrub","Open",1,"May","12th",2023,"IMAG0580.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 4:08",1
"1895",386947,"Soda_Lake_Shrub","Mimic",4,"May","12th",2023,"IMAG0447.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 9:05",1
"1896",386975,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0074.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 4:27",1
"1897",386976,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG0233.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 9:54",1
"1898",386977,"Soda_Lake_Shrub","Mimic",2,"May","20th",2023,"IMAG0312.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Lepus","californicus","Black-tailed Jackrabbit","Lepus californicus","2022-01-23 10:10",1
"1899",387005,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0806.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 6:46",1
"1900",387006,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0810.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 9:05",1
"1901",387008,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG0753.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 9:36",1
"1902",387009,"Soda_Lake_Shrub","Open",7,"May","20th",2023,"IMAG0501.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 11:43",1
"1903",387012,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0606.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-24 15:09",1
"1904",387021,"Cuyama_1","Mimic",4,"May","20th",2023,"IMAG0338.jpg",1,"Mario Zuliani","Aves","Galliformes","Odontophoridae","Callipepla","californica","California Quail","Callipepla californica","2022-01-24 18:54",1
"1905",387055,"Soda_Lake_Open","Mimic",1,"May","20th",2023,"IMAG1374.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 4:59",1
"1906",387059,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1201.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 9:11",1
"1907",387060,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0896.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Vulpes","macrotis","Kit Fox","Vulpes macrotis","2022-01-25 10:17",1
"1908",387061,"Cuyama_1","Mimic",3,"May","20th",2023,"IMAG0489.jpg",1,"Mario Zuliani","Aves","Passeriformes","Tyrannidae","Tyrannus","vociferans","Cassin's Kingbird","Tyrannus vociferans","2022-01-25 16:06",1
"1909",387086,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1166.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 7:11",1
"1910",387090,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1174.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 8:43",1
"1911",387091,"Cuyama_1","Open",4,"May","20th",2023,"IMAG1611.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 10:08",1
"1912",387092,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1186.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 10:51",1
"1913",387093,"Soda_Lake_Shrub","Shrub",2,"May","20th",2023,"IMAG0556.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 12:59",1
"1914",387095,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0953.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-26 14:13",1
"1915",387096,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0954.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-26 14:16",1
"1916",387117,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0009.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 8:13",1
"1917",387118,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1455.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 9:55",1
"1918",387119,"Soda_Lake_Open","Open",3,"May","20th",2023,"IMAG1358.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 11:56",1
"1919",387122,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0050.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 17:07",1
"1920",387154,"Soda_Lake_Open","Mimic",1,"May","20th",2023,"IMAG0738.jpg",1,"Mario Zuliani","Aves","Galliformes","Odontophoridae","Callipepla","californica","California Quail","Callipepla californica","2022-01-27 23:39",1
"1921",387161,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG1759.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote","Canis latrans","2022-01-28 4:35",1
"1922",387166,"Soda_Lake_Open","Open",3,"May","20th",2023,"IMAG1662.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 8:15",1
"1923",387167,"Cuyama_1","Open",2,"May","20th",2023,"IMAG0744.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote","Canis latrans","2022-01-28 16:04",1
"1924",387682,"Cuyama_1","Mimic",4,"April","30th",2023,"IMAG0553.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-04 9:37",1
"1925",390253,"Cuyama_1","Open",4,"May","12th",2023,"IMAG0714.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 11:56",1
"1926",394184,"Soda_Lake_Open","Open",5,"April","30th",2023,"IMAG1957.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-07 10:14",1
"1927",394218,"Soda_Lake_Open","Mimic",1,"May","12th",2023,"IMAG1361.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-18 9:40",1
"1928",395025,"Soda_Lake_Open","Mimic",2,"May","12th",2023,"IMAG1501.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 8:40",1
"1929",395072,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1259.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-19 0:58",1
"1930",395073,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG1284.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-19 2:36",1
"1931",395142,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1237.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 9:45",1
"1932",395170,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1996.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 5:33",1
"1933",395177,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG1272.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 6:27",1
"1934",395621,"Soda_Lake_Shrub","Mimic",2,"April","30th",2023,"IMAG0308.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-03 8:58",1
"1935",395708,"Soda_Lake_Shrub","Mimic",3,"April","30th",2023,"IMAG0196.jpg",1,"Mario Zuliani","Mammalia","Carnivora","Canidae","Canis","latrans","Coyote","Canis latrans","2022-01-03 18:03",1
"1936",395714,"Soda_Lake_Shrub","Open",2,"April","30th",2023,"IMAG1064.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-05 18:54",1
"1937",395733,"Soda_Lake_Shrub","Shrub",2,"April","30th",2023,"IMAG0236.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-06 10:39",1
"1938",395734,"Soda_Lake_Shrub","Shrub",2,"April","30th",2023,"IMAG0396.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-08 8:03",1
"1939",399364,"Soda_Lake_Shrub","Shrub",1,"April","30th",2023,"IMAG0083.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-10 7:22",1
"1940",399365,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0119.jpg",1,"Mario Zuliani","Aves","Passeriformes","Corvidae","Corvus","corax","Common Raven","Corvus corax","2022-01-11 0:38",2
"1941",400335,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0705.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-13 15:00",1
"1942",400340,"Soda_Lake_Shrub","Open",1,"May","4th",2023,"IMAG0817.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-14 9:38",1
"1943",400345,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0013.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 6:11",1
"1944",400352,"Soda_Lake_Shrub","Mimic",3,"May","12th",2023,"IMAG0189.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 9:14",1
"1945",400358,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG0418.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 4:16",1
"1946",400359,"Soda_Lake_Shrub","Shrub",1,"May","12th",2023,"IMAG0433.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-17 5:16",1
"1947",400384,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1700.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 9:13",1
"1948",400389,"Soda_Lake_Shrub","Open",7,"May","12th",2023,"IMAG1719.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 10:42",1
"1949",400392,"Soda_Lake_Shrub","Shrub",1,"May","12th",2023,"IMAG0576.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 5:48",1
"1950",400399,"Soda_Lake_Shrub","Shrub",2,"May","12th",2023,"IMAG0750.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 6:14",1
"1951",400435,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0253.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 7:12",1
"1952",400436,"Soda_Lake_Shrub","Shrub",2,"May","20th",2023,"IMAG0128.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-23 9:42",1
"1953",400437,"Soda_Lake_Shrub","Mimic",2,"May","20th",2023,"IMAG0310.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Lepus","californicus","Black-tailed Jackrabbit","Lepus californicus","2022-01-23 9:54",1
"1954",400481,"Cuyama_1","Mimic",5,"May","20th",2023,"IMAG1136.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-24 10:15",1
"1955",400484,"Cuyama_1","Open",2,"May","20th",2023,"IMAG0767.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-24 13:13",1
"1956",400485,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0596.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-24 14:34",1
"1957",400486,"Cuyama_3","Open",2,"May","20th",2023,"IMAG0962.jpg",1,"Mario Zuliani","Mammalia","Lagomorpha","Leporidae","Sylvilagus","audubonii","Desert Cottontail","Sylvilagus audubonii","2022-01-24 14:05",1
"1958",400517,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0878.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 6:45",1
"1959",400518,"Soda_Lake_Open","Mimic",5,"May","20th",2023,"IMAG1198.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 6:45",1
"1960",400519,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1197.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 8:41",1
"1961",400523,"Soda_Lake_Open","Mimic",3,"May","20th",2023,"IMAG0893.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-25 9:58",1
"1962",400558,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG1631.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 8:16",1
"1963",400559,"Soda_Lake_Shrub","Shrub",2,"May","20th",2023,"IMAG0552.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 11:49",1
"1964",400560,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG0949.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-26 12:43",1
"1965",400588,"Soda_Lake_Open","Open",4,"May","20th",2023,"IMAG1420.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 8:38",1
"1966",400589,"Soda_Lake_Open","Open",3,"May","20th",2023,"IMAG1352.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 11:07",1
"1967",400590,"Soda_Lake_Open","Open",3,"May","20th",2023,"IMAG1355.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 11:50",1
"1968",400591,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1226.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-27 11:11",1
"1969",400593,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0042.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-27 16:54",1
"1970",400594,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0049.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 17:06",1
"1971",400619,"Soda_Lake_Open","Mimic",4,"May","20th",2023,"IMAG0294.jpg",1,"Mario Zuliani","Aves","Passeriformes","Laniidae","Lanius","ludovicianus","Loggerhead Shrike","Lanius ludovicianus","2022-01-27 22:08",1
"1972",400632,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1608.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 6:01",1
"1973",400633,"Soda_Lake_Shrub","Open",1,"May","20th",2023,"IMAG1611.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-28 6:04",1
"1974",400885,"Cuyama_1","Mimic",3,"April","30th",2023,"IMAG1231.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-04 8:12",1
"1975",403623,"Cuyama_1","Mimic",4,"May","12th",2023,"IMAG1279.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-19 4:46",1
"1976",403720,"Cuyama_1","Open",4,"May","12th",2023,"IMAG0422.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-16 5:00",1
"1977",407517,"Soda_Lake_Open","Mimic",4,"April","30th",2023,"IMAG1326.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-10 10:20",1
"1978",408607,"Soda_Lake_Open","Mimic",3,"May","12th",2023,"IMAG0394.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-22 16:23",1
"1979",408627,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG0703.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-18 16:49",1
"1980",408658,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1602.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 8:16",1
"1981",408666,"Soda_Lake_Open","Mimic",4,"May","12th",2023,"IMAG1622.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-21 15:50",1
"1982",408683,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG0024.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-15 7:53",1
"1983",408684,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG1269.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-20 5:06",1
"1984",408697,"Soda_Lake_Open","Open",3,"May","12th",2023,"IMAG0670.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni","Nelson's Antelope Squirrel","Ammospermophilus nelsoni","2022-01-19 15:40",1
"1985",408708,"Soda_Lake_Open","Open",2,"May","12th",2023,"IMAG1885.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-21 5:00",1
"1986",408719,"Soda_Lake_Open","Mimic",5,"May","12th",2023,"IMAG0183.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-22 9:03",1
"1987",409215,"Soda_Lake_Shrub","Open",6,"April","30th",2023,"IMAG0325.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-04 6:36",1
"1988",409237,"Soda_Lake_Shrub","Shrub",2,"April","30th",2023,"IMAG0400.jpg",1,"Mario Zuliani","Mammalia","Rodentia","Heteromyidae","Dipodomys","heermanni","Heermann's Kangaroo Rat","Dipodomys heermanni","2022-01-08 8:36",1
